0,1,5343,7104,7105,8689,8690,8691,10482,10483,12112,12113,13628,15123,16330,17774,21609,22768,22769,24050,24978,28883,31582,32967,34432,35818,36449,39272,40163,40932,41705,42394,43613,44163,45308,45886,46638,48286,49738,50472,51079,52137,52722,53422,54528,55272,55844,56372,56850,58391,59528,60611,61106,61751,62942,63515,64587,65607,66196,66738,68724,69083,70698,71147,71645,72169,72574,73509,73997,75437,75957,76447,77055,77503,77965,79006,79824,80378,80782,82157,82612,83049,83431,83786,84182,84686,85599,86109,87420,88228,88713,89165,90545,92322,93465,94288,94790,95238,96427,97702,98032,98963,99928,100357,101040,101752,102537,102922,103277,103640,104018,104364,104696,105420,105779,106159,106510,106978,107324,108627,109014,109426,109733,110653,111000,111721,112951,114194,114522,115288,115585,116968,117386,117766,118112,119113,120048,120377,120711,121395,121745,122083,122392,123587,124170,125505,126191,126510,127709,128304,128496,128794,129519,130630,130982,132016,132713,133399,134533,135100,135396,135680,135909,136912,137471,138185,138781,139640,141286,141542,142463,142987,143335,143591,144225,144594,144904,145769,146031,146366,147547,148530,150293,150598,151546,153762,154284,154556,155532,155871,156409,157217,157471,158704,159806,160358,160825,161057,161284,162111,162457,164357,165498,166103,166808,167080,167335,170874,173795,178223,179406,182597,184488,185157,186354,196078
"[1, 21609, 24050, 40163, 51079, 65607]","[0, 21609, 24050, 40163, 51079, 65607]",[109426],"[7105, 52722]","[7104, 52722]","[8690, 8691, 135909]","[8689, 8691, 135909]","[8689, 8690, 135909]","[10483, 16330, 96427]","[10482, 16330, 96427]","[12113, 80782, 83431]","[12112, 83431]","[17774, 61751, 97702]","[94790, 130982]","[10482, 10483, 96427]","[13628, 61751, 97702, 99928]","[0, 1, 24050, 51079, 61751, 65607, 77055, 99928]","[22769, 40932, 132016]","[22768, 132016]","[0, 1, 21609, 40163, 51079, 65607, 77055]","[71645, 106978]","[58391, 62942, 144594]",[100357],"[55844, 77503]","[53422, 87420, 90545]",[121745],[196078],"[104364, 150598]","[0, 1, 24050, 77055, 103277]","[22768, 108627, 132016]",[64587],"[55272, 130630, 137471, 150293]","[44163, 52722]","[43613, 52722]","[110653, 151546]","[102537, 106510, 130630]","[72574, 154556]","[63515, 71147]",[77965],"[105420, 158704]","[0, 1, 21609, 24050, 61751, 65607, 77055, 99928]","[132713, 147547]","[7104, 7105, 43613, 44163]","[34432, 87420, 90545]",[82612],"[42394, 137471, 150293, 154556]","[32967, 77503, 84686, 167080]","[121745, 134533]",[164357],"[28883, 62942, 139640, 144594]",[138781],"[93465, 155532]",[148530],"[13628, 17774, 21609, 51079, 65607, 99928]","[28883, 58391]","[48286, 71147, 143335]","[41705, 72169]","[0, 1, 21609, 24050, 51079, 61751, 99928]",[88713],[115288],[101040],"[138185, 142987]",[114194],"[48286, 63515, 143335]","[24978, 106978, 185157]","[64587, 161057]","[46638, 111721]","[111000, 122083]","[75437, 128794]","[73997, 128794]","[83786, 167335]","[133399, 156409, 178223]","[21609, 24050, 40163, 51079, 99928]","[32967, 55844, 84686]",[49738],"[105779, 122392]","[98963, 155532]",[159806],"[12112, 86109]",[162457],"[54528, 85599]",[141286],"[12112, 12113]","[75957, 167335]","[104018, 118112]","[55844, 77503, 167080]",[82612],[80782],"[34432, 53422, 90545]",[157217],[66196],[109733],"[34432, 53422, 87420]",[112951],"[60611, 155532]","[101040, 121395]",[15123],[182597],"[10482, 10483, 16330]","[13628, 17774]",[159806],[79824],"[17774, 21609, 51079, 61751, 65607, 77055]",[31582],"[68724, 94288, 121395]",[120048],"[45886, 106510]",[144904],[40163],"[116968, 144904]","[84182, 118112]","[39272, 150598]",[127709],"[50472, 158704]","[79006, 122392]","[114522, 123587]","[45886, 102537]","[24978, 71645, 165498]",[154284],"[40932, 132016]",[146366],[5343],[89165],"[45308, 151546]","[73509, 122083]",[72574],[92322],[70698],"[106159, 123587]",[66738],"[136912, 153762]","[103640, 144904]","[135100, 151546]",[166808],"[84182, 104018]","[120377, 135396]",[101752],[119113],[134533],"[94288, 101040]","[35818, 56372]","[73509, 111000]","[79006, 105779]","[106159, 114522, 139640, 144594]",[145769],"[128794, 143591]",[166103],[128496],[104696],[141542],[126510],"[73997, 75437, 125505, 143591]",[155871],"[42394, 45886, 150293]",[15123],"[22768, 22769, 40932, 108627]","[52137, 147547]","[76447, 156409, 178223]","[56372, 120711]",[117386],[119113],[179406],"[8689, 8690, 8691]",[115585],"[42394, 55272, 150293]",[69083],[59528],"[58391, 123587, 144594]",[83049],[128304],[170874],[69083],"[63515, 71147]","[125505, 128794]",[160358],"[28883, 58391, 123587, 139640]","[102922, 103640, 116968]",[124170],[157471],[109014],"[52137, 132713]",[61106],"[42394, 55272, 130630, 137471]","[39272, 104364]","[45308, 110653, 117386]",[115585],[107324],"[46638, 55272]","[60611, 79824, 93465]",[129519],"[76447, 133399, 178223]",[88228],[146031],"[50472, 105420]","[80378, 98032]",[144225],"[161284, 162111]",[72169],"[160825, 162111]","[160825, 161284]",[82157],"[56850, 184488]",[106978],[126191],[117766],"[55844, 84686]","[75957, 83786]",[142463],[186354],"[76447, 133399, 156409]",[135680],[95238],[164357],[71645],[173795],[36449]
